start_time,stop_time,question,value,topic_idx
60.23,61.06,how are you doing today,i'm doing fine,0
114.25,117.41,do you travel a lot,i've been to several <s> uh several places in the united states yes,12
508.67,510.31,how are you at controlling your temper,i think before i speak,1
511.04,514.37,how are you at controlling your temper,and then i am the type of person also to um,1
515.43,519.18,how are you at controlling your temper,i take on other people's feelings before i um,1
519.99,522.11,how are you at controlling your temper,blurt out the wrong thing i try to,1
522.65,525.23,how are you at controlling your temper,uh analyze the situation first,1
525.73,533.2,how are you at controlling your temper,before <bef> because sometimes you can put your <yo> open your mouth too soon and you can put yourself in something that you may not be able to get out of,1
544.195,554.905,when was the last time you argued with someone and what was it about,<laughter> it's probably something about my husband did <laughter> oh he <h> i know what it was it's about uh well probably over some construction <cons> new construction that my husband is working on on our house,5
556.39,559.09,when was the last time you argued with someone and what was it about,uh we had a disagreement on that um,5
559.6,562.54,when was the last time you argued with someone and what was it about,men have their own way of doing things and um,5
563.03,566.4,when was the last time you argued with someone and what was it about,i had told him not to use a certain uh,5
567.08,569.28,when was the last time you argued with someone and what was it about,eh person to work on our house,5
569.88,574.55,when was the last time you argued with someone and what was it about,but because of the personal relationship he has with this person he went on ahead,5
574.95,577.18,when was the last time you argued with someone and what was it about,and now he sees all the downfalls,5
577.54,581.31,when was the last time you argued with someone and what was it about,and he didn't listen and so i didn't say i told you so,5
581.66,584.32,when was the last time you argued with someone and what was it about,but i guess he can tell by my facial expression,5
584.93,590.87,when was the last time you argued with someone and what was it about,that uh he he'd have done wrong and i told him i said look you're losing money,5
591.35,598.49,when was the last time you argued with someone and what was it about,and it became one problem after another so now all the construction thing is up in the air right now 'cause he knows he has done wrong,5
599.09,609.02,when was the last time you argued with someone and what was it about,and uh but he doesn't wanna face the fact that well he knows it but he doesn't wanna really face the fact so he says look it's my project no it's our project,5
609.855,614.805,when was the last time you argued with someone and what was it about,so uh eh that that's one of the biggest arguments what we're having right now um,5
615.35,616.99,when was the last time you argued with someone and what was it about,that i can think of that's recent,5
945.855,948.895,how easy is it for you to get a good night's sleep,i have no problem sleeping i sleep very <laughter> well,9
949.95,950.49,how easy is it for you to get a good night's sleep,pretty good,9
954.335,965.555,how have you been feeling lately,i've been a little tired but that's only because of physical condition um i have i found i have vitamin b deficiency and vitamin d xxx deficiency so it's more physical but not in the mental,13
982.4,982.72,have you ever been diagnosed with ptsd,no,14
985.25,985.7,have you been diagnosed with depression,no,4
990.58,1000.39,when was the last time you felt really happy,i'm basically happily all the time i'm mm more so i'm making other people happy i get more phone calls of people want inspiration about things uh,8
1000.785,1005.205,when was the last time you felt really happy,uh when they have projects they working on and i try to encourage them,8
1005.74,1012.13,when was the last time you felt really happy,uh and it makes me feel good when they hang up and say you know hey i really appreciate your input um,8
1012.705,1016.505,when was the last time you felt really happy,thanks and then they i'll i'll follow up on 'em and see how they're doing,8
1023.27,1027.33,how would your best friend describe you,oh uh resource person i've been um,10
1027.95,1031.85,how would your best friend describe you,described as a resource person from my supervisor,10
1032.36,1038.13,how would your best friend describe you,to from my friends because i'm the type of person i research everything i get into just about,10
1039.05,1046.16,how would your best friend describe you,i just don't  xxx dive into any situation i try to look up information uh,10
1046.47,1056.1,how would your best friend describe you,some i know we have the technology here uh that you can get everything on the internet but also go back to the old school like like even finding this place,10
1056.52,1062.51,how would your best friend describe you,i mean i did the map google but also i love the thomas brother i'm never gonna give up my thomas brothers map,10
1063.11,1071.25,how would your best friend describe you,yellow pages you'd be surprised i don't give up my yellow pages so there's certain little things that i don't really let go i know we have technology but,10
1071.665,1076.165,how would your best friend describe you,sometimes you know you'd be surprised that you can go around and find a whole lot of stuff,10
1076.6,1081.26,how would your best friend describe you,that even though technology gives <gi> you have it right at your finger but you can find things,10
1081.645,1086.605,how would your best friend describe you,and and they say i'm more of a resource person and most people come to me just to to look up things,10
1086.99,1092.23,how would your best friend describe you,and i get that that that spunk about it because i like to look for stuff and find it,10
1145.64,1146.6,is there anything you regret,i'm sorry didn't hear you,3
1153.34,1165.65,is there anything you regret,no not really i regret <laughter> that i can't stay skinny <laughter> i can't lose i mean i can lose the weight but i i regret not being able to keep it i i fall back on putting the weight back on,3
1176.61,1180.05,what advice would you give to yourself ten or twenty years ago,let's see xxx ten or twenty years ago,6
1182.67,1183.15,what advice would you give to yourself ten or twenty years ago,mm,6
1185.12,1193.11,what advice would you give to yourself ten or twenty years ago,i would've saved a little bit more money before i retired <laughter> and uh xxx uh basically um,6
1193.7,1195.67,what advice would you give to yourself ten or twenty years ago,putting away more money before i retire,6
1197.47,1198.87,what advice would you give to yourself ten or twenty years ago,instead of retiring too early,6
1200.65,1202.35,what are you most proud of in your life,most proudest is of my life,7
1205.77,1208.09,what are you most proud of in your life,meeting a lot of people that came in my life,7
1208.58,1214.25,what are you most proud of in your life,uh i got good friends i still have fifteen of the best friends that i went to elementary school,7
1214.79,1224.43,what are you most proud of in your life,and in very rare you could find anybody can walk around and say they have the same fifteen group of friends we were in a sorority together went to college together,7
1224.8,1233.05,what are you most proud of in your life,lived in the same neighborhood and matter of fact we just had um well all of us had our sixty year birthday and our our high school,7
1233.6,1237.51,what are you most proud of in your life,group we put together a sixty year birthday reunion,7
1238.05,1245.7,what are you most proud of in your life,and here all fifteen of us with exception of one we're all alive and healthy and we keep in contact so i think uh,7
1246.11,1252.655,what are you most proud of in your life,it's basically keeping the same friends i think eh we're gonna probably outlive each other <laughter>,7
