start_time,stop_time,question,value,topic_idx
65.75,66.16,how are you doing today,fine ,0
143.61,144.67,do you travel a lot,nah not at all,12
169.27,171.24,how are you at controlling your temper,i'm very good at controlling my temper,1
178.16,179.02,when was the last time you argued with someone and what was it about,mm,5
179.86,182.76,when was the last time you argued with someone and what was it about,not really sure when was the last time i'd say maybe ,5
184.01,187.76,when was the last time you argued with someone and what was it about,i'm not not really sure but it was just just about money <m> you know money ,5
221.49,222.98,how would your best friend describe you,i really can't tell you i don't know,10
233.595,233.911,have you ever been diagnosed with ptsd,no,14
236.955,237.279,have you been diagnosed with depression,no,4
241.237,242.087,how easy is it for you to get a good night's sleep,it's pretty easy ,9
285.389,286.455,how have you been feeling lately,a whole lot better,13
455.618,458.452,what'd you study at school,uh right now in college i'm taking <tak> i'm studying,2
459.417,460.417,what'd you study at school,i want to be a ,2
461.602,465.166,what'd you study at school,culinary um culinary <cul> culinary arts so i want to be a chef ,2
493.309,497.799,what are you most proud of in your life,i'm proud that i made the decision to serve the lord and do the right things ,7
505.379,506.269,when was the last time you felt really happy,uh last night,8
546.594,548.064,is there anything you regret,nope can't say i regret anything ,3
560.873,561.896,what advice would you give to yourself ten or twenty years ago,i really don't know,6
560.873,561.896,what advice would you give to yourself ten or twenty years ago,i really don't know,6
