start_time,stop_time,question,value,topic_idx
55.29,55.71,how are you doing today,okay,0
151.65,154.11,do you travel a lot,uh not as much as i would like to i,12
154.74,158.03,do you travel a lot,travel whenever i can but usually can't afford to that much,12
245.92,246.97,what'd you study at school,english and film,2
309.32,312.54,what's your dream job,dream is to have money and not have to work for it,11
320.78,321.88,how are you at controlling your temper,overall pretty good,1
328.48,330.95,when was the last time you argued with someone and what was it about,don't remember what about but it probably would've been,5
331.53,332.91,when was the last time you argued with someone and what was it about,few weeks ago with my wife,5
473.32,475.13,how easy is it for you to get a good night's sleep,it depends on how much exercise i have,9
475.84,478.33,how easy is it for you to get a good night's sleep,get a lot of exercise it's pretty easy if i don't it's not,9
499.28,501.45,how have you been feeling lately,um just kinda run down 'cause my um,13
502.3,506.56,how have you been feeling lately,my mother-in-law is is dying and we just spent like three days,13
507.38,511.59,how have you been feeling lately,uh in the hospital and we're gonna go back after this so not a lot of time to,13
512.12,512.73,how have you been feeling lately,sleep,13
532.8,533.1,have you ever been diagnosed with ptsd,no,14
536.07,536.37,have you been diagnosed with depression,no,4
544.79,546.93,when was the last time you felt really happy,usually just when i'm having <havi>,8
547.57,553.42,when was the last time you felt really happy,having a fun day either on my own or with my wife that's that's pretty easy for me just getting outside and,8
554.34,559.0,when was the last time you felt really happy,and uh and hiking or exercising it's not hard for me,8
567.1,568.42,how would your best friend describe you,i'm not sure maybe um,10
569.38,570.13,how would your best friend describe you,maybe,10
571.02,571.52,how would your best friend describe you,mm like,10
572.34,574.05,how would your best friend describe you,eccentric but in a good way,10
574.84,575.28,how would your best friend describe you,hopefully,10
583.36,583.7,is there anything you regret,no,3
593.41,594.05,what advice would you give to yourself ten or twenty years ago,to,6
595.19,596.53,what advice would you give to yourself ten or twenty years ago,be careful with your,6
597.52,598.7,what advice would you give to yourself ten or twenty years ago,to be careful with your,6
599.65,602.91,what advice would you give to yourself ten or twenty years ago,job to make sure you could keep from being injured and to um,6
604.99,606.9,what advice would you give to yourself ten or twenty years ago,i don't know just your <y> just your normal,6
607.46,608.52,what advice would you give to yourself ten or twenty years ago,your normal kind of,6
609.44,612.1,what advice would you give to yourself ten or twenty years ago,uh older kinda wisdom <sigh>,6
712.36,713.52,what are you most proud of in your life,most proud of um,7
714.67,719.68,what are you most proud of in your life,proud of moving here i mean i um came here without knowing anyone and,7
720.41,724.92,what are you most proud of in your life,i was at a point where i could've stayed in virginia and gotten comfortable and,7
725.67,731.03,what are you most proud of in your life,you know ended up doing something i regretted but i came out and i've always thought that was a good decision,7
