start_time,stop_time,question,value,topic_idx
78.725,79.225,how are you doing today,i'm great,0
130.385,133.415,do you travel a lot,i have traveled um i have traveled a bit,12
134.01,138.11,do you travel a lot,um i would like to travel more though so but i've traveled to i've been to a few countries,12
284.235,291.785,what'd you study at school,uh business management and an option in human resources management what that means i have no idea <laughter>,2
349.431,352.651,what's your dream job,<laughter>,11
352.736,354.316,what's your dream job,that was a good one um,11
355.406,357.126,what's your dream job,my dream job wow,11
358.301,360.851,what's your dream job,i would say being a life coach,11
451.938,452.408,how are you at controlling your temper,very good,1
453.418,455.898,how are you at controlling your temper,very very good i used to uh,1
456.533,461.008,how are you at controlling your temper,i wouldn't say it was a bad temper but i was known to um,1
462.078,468.518,how are you at controlling your temper,go off quote on quote <laughter> not in a not in a you know not throwing chairs or anything like that but,1
470.218,471.828,how are you at controlling your temper,i'm a very very patient person,1
472.828,480.203,how are you at controlling your temper,but once that patience <patien> is gone and for you to do that you have to really really really really push my buttons for a long time and once it's done i,1
481.125,482.765,how are you at controlling your temper,i just go off,1
487.835,488.105,when was the last time you argued with someone and what was it about,no,5
491.045,495.745,when was the last time you argued with someone and what was it about,<sigh> the last time i argued with someone <some> wow i haven't argued with somebody in a long time,5
497.105,498.745,when was the last time you argued with someone and what was it about,um <sigh>,5
500.39,500.79,when was the last time you argued with someone and what was it about,boy,5
501.5,502.01,when was the last time you argued with someone and what was it about,mm,5
503.29,506.2,when was the last time you argued with someone and what was it about,uh i argued with my,5
508.73,509.13,when was the last time you argued with someone and what was it about,no,5
509.905,512.865,when was the last time you argued with someone and what was it about,i would say my i think it my dad i argued with him,5
514.91,518.13,when was the last time you argued with someone and what was it about,about <sigh> xxx what was it about,5
521.12,525.24,when was the last time you argued with someone and what was it about,we were disagreeing on some things about when we were gonna supposed to go back to nigeria,5
526.51,527.78,when was the last time you argued with someone and what was it about,and,5
528.48,531.3,when was the last time you argued with someone and what was it about,he wasn't listening to,5
531.9,535.98,when was the last time you argued with someone and what was it about,it was a kind of like a group discussion myself and my my siblings,5
536.635,543.79,when was the last time you argued with someone and what was it about,and he was being very subjective he wasn't being open to other people's suggestions and suggestions and concerns,5
545.185,548.115,when was the last time you argued with someone and what was it about,so um it started an argument,5
665.92,666.74,how easy is it for you to get a good night's sleep,<deep breath>,9
667.22,668.21,how easy is it for you to get a good night's sleep,pretty pretty easy,9
668.67,670.43,how easy is it for you to get a good night's sleep,um pretty easy at <a> at,9
671.3,680.675,how easy is it for you to get a good night's sleep,yeah i'm pretty good at falling asleep except when i'm excited and when i'm reading <laughter> when i'm trying to when i'm when i'm focused on learning something like i'll read and read and read,9
681.162,682.322,how easy is it for you to get a good night's sleep,even when it's past my bed time,9
683.032,684.212,how easy is it for you to get a good night's sleep,but now i'm trying to work on,9
685.222,686.662,how easy is it for you to get a good night's sleep,waking up much earlier,9
687.497,691.637,how easy is it for you to get a good night's sleep,then when i am now and that's kind of a struggle <st> a little bit of a struggle but i'm getting to it so,9
697.165,697.505,how have you been feeling lately,good,13
699.49,704.32,how have you been feeling lately,i've been feeling i've been feeling fine you know i'm generally i have a very very happy disposition,13
705.105,706.075,how have you been feeling lately,and so,13
707.495,713.495,how have you been feeling lately,no uh you know deep depressing moods nothing like that and whenever if i feel do feel like i'm going,13
714.31,716.59,how have you been feeling lately,i don't allow myself to go to that place,13
722.085,722.435,have you been diagnosed with depression,nah,4
726.14,726.49,have you been diagnosed with depression,no,4
776.07,777.39,is there anything you regret,hmm <laughter>,3
779.17,779.97,is there anything you regret,regret,3
780.415,781.195,is there anything you regret,uh,3
782.02,782.43,is there anything you regret,no,3
783.015,785.215,is there anything you regret,no mm mm there isn't anything i regret,3
791.86,794.23,what advice would you give to yourself ten or twenty years ago,<sigh> ten to twenty years ago,6
795.905,798.015,what advice would you give to yourself ten or twenty years ago,i would say don't be afraid of who you are,6
799.02,800.39,what advice would you give to yourself ten or twenty years ago,um be authentic,6
802.235,803.615,what advice would you give to yourself ten or twenty years ago,more importantly with yourself,6
1139.335,1145.63,how would your best friend describe you,<laughter> my best friend <deep breath> uh she describes me as someone who's funny,10
1146.202,1147.022,how would your best friend describe you,crazy,10
1148.832,1149.712,how would your best friend describe you,objective,10
1150.412,1151.462,how would your best friend describe you,um loyal,10
1152.707,1155.507,how would your best friend describe you,um ambitious hardworking um,10
1157.937,1163.082,how would your best friend describe you,mean <laughter> when i just make jokes she says you're so mean but um,10
1236.35,1239.87,what are you most proud of in your life,uh <sigh> most proud of in my in my life <deep breath>,7
1240.475,1241.545,what are you most proud of in your life,uh <sigh>,7
1241.995,1244.495,what are you most proud of in your life,i would say being there for my family,7
1245.26,1248.81,what are you most proud of in your life,being being a a mentally and emotionally strong person,7
1249.212,1254.052,what are you most proud of in your life,family's gone through a lot of challenges and a lotta times i've been the one to make sure,7
1254.652,1259.132,what are you most proud of in your life,everything goes okay and everything make sure <su> everything <everythi> make sure everything goes accordingly,7
1259.752,1263.902,what are you most proud of in your life,um so i'd say more than anything making sure i was there for my family,7
