start_time,stop_time,question,value,topic_idx
61.29,62.38,how are you doing today,i'm fine thank you,0
221.17,223.99,do you travel a lot,i can't see your shoes i can't see your shoes at all,12
224.94,225.29,do you travel a lot,so,12
226.28,228.2,do you travel a lot,i don't travel as much as i used to,12
229.31,231.71,do you travel a lot,but i have traveled worldwide,12
334.95,337.05,how are you at controlling your temper,i'm very good at controlling my temper,1
343.1,343.7,when was the last time you argued with someone and what was it about,oh,5
344.34,345.61,when was the last time you argued with someone and what was it about,probably when i was,5
346.4,348.46,when was the last time you argued with someone and what was it about,married with my husband many years ago,5
348.88,356.98,when was the last time you argued with someone and what was it about,it it could be many things i don't even know in specific but just anything in general pretty much could turn into a debate slash argument with him,5
750.45,753.3,how easy is it for you to get a good night's sleep,it depends for the most part it's you know pretty good,9
753.91,758.25,how easy is it for you to get a good night's sleep,um it depends if i'm dealing with a lot of things or studying or,9
758.8,759.92,how easy is it for you to get a good night's sleep,you know um,9
760.34,765.79,how easy is it for you to get a good night's sleep,trying to get more hours in the day 'cause i need to get things done then you know it's less but,9
767.56,769.92,how easy is it for you to get a good night's sleep,in general i don't have a problem sleeping,9
770.58,776.34,how easy is it for you to get a good night's sleep,it's just if i make myself stay awake <aw> stay up because there's more stuff that i wanna get done,9
782.67,790.18,how have you been feeling lately,i've been feeling okay uh less you know stressful in xxx it it goes in general 'cause i'm got several projects that i'm working on so,13
791.06,792.97,how have you been feeling lately,um but in general good,13
828.83,831.33,have you ever been diagnosed with ptsd,no i haven't but i know it's something that,14
832.0,835.83,have you ever been diagnosed with ptsd,a lot of uh say veterans in particular have people have,14
840.65,841.9,have you been diagnosed with depression,i have not no,4
849.38,851.82,when was the last time you felt really happy,well there's several i guess um,8
853.11,854.3,when was the last time you felt really happy,and happiness comes in,8
854.81,861.73,when was the last time you felt really happy,small or large things but in general every day <d> every day every every moment to me is i mean <mea> i mean every day every morning,8
862.22,862.73,when was the last time you felt really happy,is great,8
863.15,863.81,when was the last time you felt really happy,wonderful,8
864.28,866.26,when was the last time you felt really happy,you know day of happiness um,8
867.07,868.23,when was the last time you felt really happy,as far as big,8
869.17,877.17,when was the last time you felt really happy,celebratory kinds of things i don't have big highs and lows like that i think it's something that should be on your continuum,8
877.75,878.24,when was the last time you felt really happy,you know,8
878.8,882.98,when was the last time you felt really happy,in every day it can be a really great meal it could be a great view it could be,8
899.38,901.32,how would your best friend describe you,as uh uh,10
901.67,902.69,how would your best friend describe you,perseverant,10
903.31,904.7,how would your best friend describe you,um you know i will,10
905.37,906.68,how would your best friend describe you,continue forth and,10
907.18,908.44,how would your best friend describe you,and um,10
909.36,910.1,how would your best friend describe you,positive,10
910.53,911.01,how would your best friend describe you,upbeat,10
919.2,920.52,is there anything you regret,maybe not doing,3
921.27,925.22,is there anything you regret,things differently when i were younger like spending my money differently or,3
925.65,927.06,is there anything you regret,or spending my,3
927.76,930.51,is there anything you regret,time you know a little more differently but,3
931.45,934.4,is there anything you regret,that's hard to say it's like okay as your get older you can see,3
934.9,937.0,is there anything you regret,you know you could've done some things differently,3
938.14,939.1,is there anything you regret,instead of buying,3
939.95,944.5,is there anything you regret,the house that i did i would've you know waited and bought another one i mean things like that,3
949.69,951.83,what advice would you give to yourself ten or twenty years ago,i would have um,6
952.34,955.67,what advice would you give to yourself ten or twenty years ago,made myself move to california sooner and i'm,6
956.3,957.56,what advice would you give to yourself ten or twenty years ago,i would have um,6
958.85,962.26,what advice would you give to yourself ten or twenty years ago,instead of buying the house that i bought then if i'd know i would <ss>,6
962.7,964.73,what advice would you give to yourself ten or twenty years ago,would have you know the situation i have now,6
965.14,968.35,what advice would you give to yourself ten or twenty years ago,waited to get something different but you know how can you,6
968.95,972.67,what advice would you give to yourself ten or twenty years ago,you know have that hindsight you make the best decision that you can at the time,6
974.06,976.95,what advice would you give to yourself ten or twenty years ago,with the best information <in> information available,6
986.03,987.0,what are you most proud of in your life,of um,7
987.96,988.76,what are you most proud of in your life,being,7
989.34,992.19,what are you most proud of in your life,independent and educated able to,7
992.76,994.08,what are you most proud of in your life,uh take care of myself,7
