start_time,stop_time,question,value,topic_idx
71.23,73.815,how are you doing today,um good to moderate,0
126.015,127.195,do you travel a lot,i can't see your shoes,12
129.79,131.57,do you travel a lot,uh yeah when i can,12
131.93,133.65,do you travel a lot,uh when <whe> when i can afford to,12
203.5,206.15,what'd you study at school,studied uh film and digital media,2
206.61,210.85,what'd you study at school,'cause uh i make music and i wanted to learn how to make music videos,2
211.57,213.32,what'd you study at school,so it's something i'm trying to get into,2
263.76,267.07,what's your dream job,uh international rockstar music producer,11
267.42,268.65,what's your dream job,and uh,11
269.29,270.03,what's your dream job,filmmaker,11
270.7,271.16,what's your dream job,director,11
349.38,353.89,how are you at controlling your temper,almost too good at times <laughter> uh sometimes uh there's things that should be said,1
354.54,355.89,how are you at controlling your temper,that i that i don't,1
356.68,358.6,how are you at controlling your temper,um just because,1
359.16,368.23,how are you at controlling your temper,um you know it's like you're opening up a can of worms maybe one of your friends for example i got a problem with him but they don't have a problem with him necessarily 'cause he didn't do anything to them,1
387.92,388.19,when was the last time you argued with someone and what was it about,<makes sound with mouth>,5
389.01,393.29,when was the last time you argued with someone and what was it about,probably argued with uh the guitarist from my band uh,5
394.0,398.08,when was the last time you argued with someone and what was it about,we had a falling out we're not gonna be in a band together i mean we're still friends so,5
398.87,403.15,when was the last time you argued with someone and what was it about,at least there's that mm but um it was just basically about,5
403.9,409.49,when was the last time you argued with someone and what was it about,creative control of the project and how we're gonna prioritize it in in our lives and uh,5
411.0,414.35,when was the last time you argued with someone and what was it about,you know we just our priorities weren't the same and i got very upset so,5
415.1,415.91,when was the last time you argued with someone and what was it about,that was the end of that,5
722.47,723.18,how easy is it for you to get a good night's sleep,challenging,9
848.36,848.91,how have you been feeling lately,okay,13
849.89,850.91,how have you been feeling lately,i've been feeling okay,13
852.81,856.32,how have you been feeling lately,very uh very reflective very contemplative,13
857.03,859.26,how have you been feeling lately,you know there's gonna be some changes and there's gonna be,13
860.18,864.25,how have you been feeling lately,some new people in my life some new people uh in my band,13
866.14,867.96,how have you been feeling lately,you know i'm gonna try to push myself,13
868.65,873.53,how have you been feeling lately,but try to stay grounded at the same time 'cause you know i expect more from myself,13
874.12,878.84,how have you been feeling lately,it's just pissing me off when my get my you know i basically feel like i'm,13
879.23,882.69,how have you been feeling lately,shitting all over myself my body's shitting on me anyway just by,13
883.35,884.7,how have you been feeling lately,being so um,13
886.49,891.27,how have you been feeling lately,shitty <laughter> yeah,13
894.91,895.52,have you ever been diagnosed with ptsd,no,14
898.87,899.53,have you been diagnosed with depression,yes,4
1004.61,1005.24,when was the last time you felt really happy,yesterday,8
1006.8,1008.34,when was the last time you felt really happy,i was watching a movie with my girlfriend,8
1009.05,1012.82,when was the last time you felt really happy,and i looked over at her we smiled at each other and it was it was it was great,8
1020.54,1022.09,how would your best friend describe you,very honest,10
1024.33,1027.15,how would your best friend describe you,sometimes brutally so but i'm a good guy,10
1027.52,1029.39,how would your best friend describe you,i think that my friends all think i'm a good guy,10
1029.72,1030.4,how would your best friend describe you,probably funny,10
1032.96,1033.78,how would your best friend describe you,open-minded,10
1061.79,1062.98,what advice would you give to yourself ten or twenty years ago,it gets better <sigh>,6
1068.28,1070.1,what advice would you give to yourself ten or twenty years ago,stay in shape it gets harder,6
1070.76,1071.56,what advice would you give to yourself ten or twenty years ago,the longer you wait,6
1074.96,1077.08,what advice would you give to yourself ten or twenty years ago,don't give up on your dreams keep doing what you're doing,6
1085.36,1086.06,what are you most proud of in your life,my music,7
