start_time,stop_time,question,value,topic_idx
77.93,78.29,how are you doing today,good,0
154.59,156.63,do you travel a lot,yes i do very much in fact,12
171.04,171.99,what'd you study at school,ooh let's see ,2
172.96,174.94,what'd you study at school,i started off in,2
175.75,179.11,what'd you study at school,pre-med haha i ended up in uh physics,2
212.54,213.29,what's your dream job,my dream job ,11
214.91,216.75,what's your dream job,my dream job would be to be a judge ,11
303.07,303.6,when was the last time you argued with someone and what was it about,ooh,5
305.82,311.69,when was the last time you argued with someone and what was it about,always my bridge partner but that's different uh as far as anything else i don't really argue with people,5
313.45,315.45,when was the last time you argued with someone and what was it about,i i don't argue i don't like confrontation,5
445.47,450.17,is there anything you regret,not traveling more sooner we did a lot when the kids were younger ,3
451.2,451.74,is there anything you regret,but um,3
452.96,461.21,is there anything you regret,there are a lot of things we should've probably done we didn't do i wish i had gone to chicago <chica> we would always go to chicago on thanksgiving but i think we should've gone more than just on thanksgiving,3
462.05,466.04,is there anything you regret,my parents come here at around christmas time but i think we should've uh,3
496.91,497.43,what advice would you give to yourself ten or twenty years ago,ooh ,6
498.61,500.45,what advice would you give to yourself ten or twenty years ago,that's a good question ten or twenty years ago ,6
502.04,503.17,what advice would you give to yourself ten or twenty years ago,i would've said um,6
504.82,509.41,what advice would you give to yourself ten or twenty years ago,don't take things too seriously but don't be too relaxed over 'em either,6
510.59,514.37,what advice would you give to yourself ten or twenty years ago,sometimes you can uh take things for granted never take anything for granted ,6
515.3,516.14,what advice would you give to yourself ten or twenty years ago,nothing's promised ,6
530.1,531.07,have you ever been diagnosed with ptsd,no no ,14
533.97,534.34,have you been diagnosed with depression,no ,4
538.39,549.38,how easy is it for you to get a good night's sleep,very very easy i really have no problem with that once in awhile if i uh am anxious about something or have things coming up due or projects due then i get kind of uh anxious a little bit ,9
550.02,561.87,how easy is it for you to get a good night's sleep,i don't like to be late uh i don't like to make mistakes so therefore i i do have some anxiety issues which will cause me to stay up all night to get things done just to make sure that i have everything right ,9
580.85,587.59,how have you been feeling lately,very good i was up late last night so i'm kinda tired now but i i usually have no problems sleeping ,13
588.74,589.28,how have you been feeling lately,uh,13
590.29,591.58,how have you been feeling lately,and i get a good night's sleep ,13
615.17,616.59,what are you most proud of in your life,ooh i have great kids ,7
617.56,619.54,what are you most proud of in your life,i have a son at u_s_c,7
621.69,623.5,what are you most proud of in your life,and i have a son at u_c_l_a ,7
625.41,626.69,what are you most proud of in your life,and my daughter just got married ,7
627.69,629.69,what are you most proud of in your life,so i'm i'm proud of my i'm really proud of my kids ,7
690.0,690.33,how would your best friend describe you,hmm,10
691.79,695.99,how would your best friend describe you,my best friend would say she has not changed since high school <laughter> uh,10
696.98,697.73,how would your best friend describe you,level-headed,10
698.71,700.55,how would your best friend describe you,but uh great sense of humor,10
701.72,704.27,how would your best friend describe you,relaxed i don't take things too seriously,10
711.09,711.81,when was the last time you felt really happy,ooh,8
713.07,720.74,when was the last time you felt really happy,i love the holidays i love christmas i love everything about it i love preparing the house for it i love baking cooking,8
721.38,729.02,when was the last time you felt really happy,especially baking i love experimenting with new recipes and so the last couple of weeks because the holiday season was just here i felt fantastic,8
729.66,735.73,when was the last time you felt really happy,everything is is quiet i'm not at work i'm not stressed out in any way at all i have no projects due,8
736.77,737.78,when was the last time you felt really happy,that i have to think about anyway ,8
738.76,741.25,when was the last time you felt really happy,so uh christmas time holiday time ,8
