start_time,stop_time,question,value,topic_idx
53.81,54.82,how are you doing today,i'm doing well,0
100.97,104.27,do you travel a lot,i have traveled domestically not internationally,12
166.18,169.94,what'd you study at school,um i have a bachelor's <b> bachelor's in communication studies,2
202.77,207.95,what's your dream job,i think to own my business that's my dream my dream job to have my own company,11
294.87,295.77,how are you at controlling your temper,fair,1
302.46,307.86,when was the last time you argued with someone and what was it about,oh man <laughter> uh probably yesterday or this morning,5
309.61,311.13,when was the last time you argued with someone and what was it about,usually the argument is about,5
311.79,313.75,when was the last time you argued with someone and what was it about,me making myself clear,5
314.28,316.71,when was the last time you argued with someone and what was it about,or me repeating myself twice,5
612.3,616.02,how easy is it for you to get a good night's sleep,easy <laughter> easy <laughter>,9
619.39,621.23,how have you been feeling lately,i've been feeling well,13
648.79,650.07,have you ever been diagnosed with ptsd,in the past,14
735.58,741.1,have you been diagnosed with depression,um i think through finding p_t_s_d they were trying to link depression,4
788.64,789.92,when was the last time you felt really happy,mm,8
791.4,793.47,when was the last time you felt really happy,last time i felt really happy,8
794.43,795.85,when was the last time you felt really happy,i really don't know,8
796.51,797.74,when was the last time you felt really happy,that's a good question,8
832.27,834.42,how would your best friend describe you,i don't have any best friends,10
886.13,888.18,is there anything you regret,no i don't have any regrets in my life,3
896.36,900.88,what advice would you give to yourself ten or twenty years ago,um if i could've do things differently ten years ago,6
901.72,903.15,what advice would you give to yourself ten or twenty years ago,i probably would've,6
905.23,907.2,what advice would you give to yourself ten or twenty years ago,focused and studied more,6
908.6,910.74,what advice would you give to yourself ten or twenty years ago,and less,6
911.7,913.53,what advice would you give to yourself ten or twenty years ago,being out of the house and,6
913.94,915.66,what advice would you give to yourself ten or twenty years ago,hanging with friends,6
924.7,928.87,what are you most proud of in your life,mm that i got have a a college education,7
929.76,932.75,what are you most proud of in your life,and i'm self sufficient,7
933.81,935.65,what are you most proud of in your life,and,7
937.26,940.33,what are you most proud of in your life,i can pay my bills by myself <laughter>,7
941.3,942.73,what are you most proud of in your life,and,7
944.64,945.9,what are you most proud of in your life,i'm alive,7
