start_time,stop_time,question,value,topic_idx
71.54,73.3,how are you doing today,i'm doing fine just a little tired,0
104.88,105.7,what'd you study at school,psychology,2
128.07,129.0,what's your dream job,probably,11
130.57,140.11,what's your dream job,i'm not sure i haven't really thought about it i wanna work in the field of psychology but i'm not sure if i wanna work with children or adults so i haven't really decided ,11
144.04,144.77,do you travel a lot,no <laughter>,12
308.3,312.98,is there anything you regret,i don't know <laughter> i guess i have a lot of regrets but,3
314.51,317.26,is there anything you regret,none that i really wanna mention i guess <laughter>,3
325.49,330.87,what advice would you give to yourself ten or twenty years ago,stay in school <laughter> don't get emotionally involved,6
332.25,334.13,what advice would you give to yourself ten or twenty years ago,and um let people,6
335.14,337.79,what advice would you give to yourself ten or twenty years ago,deter you from your goals <laughter>,6
351.46,354.26,how are you at controlling your temper,i'm okay i mean i'm pretty easygoing ,1
355.51,358.74,how are you at controlling your temper,for the most part i don't really have a temper per se,1
359.5,361.78,how are you at controlling your temper,things frustrate me more than they anger me,1
364.46,364.7,when was the last time you argued with someone and what was it about,xxx,5
367.67,371.59,when was the last time you argued with someone and what was it about,oh that's easy <laughter> with my mother she's like um,5
372.62,375.76,when was the last time you argued with someone and what was it about,i guess the argument stemmed from me wanting to,5
377.78,380.41,when was the last time you argued with someone and what was it about,socialize <laughter> she feels that,5
381.3,384.09,when was the last time you argued with someone and what was it about,i'm married with children so i should stay at home,5
385.06,387.22,when was the last time you argued with someone and what was it about,like ninety nine percent of the time,5
387.89,391.75,when was the last time you argued with someone and what was it about,and i wanted to go out and socialize with some ex co-workers,5
429.51,433.58,when was the last time you felt really happy,oh i know um after the semester ended when i noted that i ,8
434.17,439.2,when was the last time you felt really happy,you know i did well in school 'cause i had been it had been a long time since i went to school so,8
439.95,446.62,when was the last time you felt really happy,when i received my grades you know a and a b i was like wow okay i can do this and it made me happy,8
687.05,689.82,how have you been feeling lately,okay like i said a lil' tired you know but,13
690.81,694.46,how have you been feeling lately,you know for the most part okay you know i'm dealing with situations that,13
696.47,698.35,how easy is it for you to get a good night's sleep,well i go to bed really early so,9
699.19,703.62,how easy is it for you to get a good night's sleep,long as i go to bed early i get a good night's sleep but i wake up early as well so,9
704.71,705.93,how easy is it for you to get a good night's sleep,<laughter> it's kinda like,9
707.08,712.3,how easy is it for you to get a good night's sleep,good and bad a lil' bit i go to bed like eight eight thirty and then i wake up at like one one thirty,9
713.74,714.02,how easy is it for you to get a good night's sleep,so,9
771.42,771.69,have you been diagnosed with depression,no,4
793.96,795.99,what are you most proud of in your life,i don't know can we skip that question,7
796.21,799.23,what are you most proud of in your life,<laughter>,7
802.21,808.12,how would your best friend describe you,<sigh> green <laughter> seems to be the word kinda like um,10
811.58,813.61,how would your best friend describe you,yeah probably green like,10
815.7,817.25,how would your best friend describe you,naive a little <laughter>,10
