start_time,stop_time,question,value,topic_idx
57.44,57.78,how are you doing today,fine,0
136.48,136.8,do you travel a lot,no,12
143.27,145.81,what'd you study at school,god it was so long ago uh school,2
146.78,149.49,what'd you study at school,just uh general stuff business uh,2
150.21,151.08,what'd you study at school,acting ,2
153.49,154.15,what'd you study at school,that kinda thing ,2
206.7,207.42,how are you at controlling your temper,pretty darn good ,1
221.22,223.45,when was the last time you argued with someone and what was it about,uh don't can't remember,5
224.35,225.65,when was the last time you argued with someone and what was it about,argued with someone,5
232.93,235.9,when was the last time you argued with someone and what was it about,um i can't really remember that's a good sign,5
237.21,239.55,when was the last time you argued with someone and what was it about,i don't argue much these days um,5
240.84,241.91,when was the last time you argued with someone and what was it about,maybe online ,5
249.8,250.99,when was the last time you argued with someone and what was it about,not really i don't know,5
251.99,253.98,when was the last time you argued with someone and what was it about,well it's a good good good change of ,5
254.87,260.64,when was the last time you argued with someone and what was it about,i don't know what did i argue with somebody about maybe it's been a long time um,5
265.33,267.13,when was the last time you argued with someone and what was it about,i can't really remember huh,5
316.433,320.752,have you ever been diagnosed with ptsd,not <n> not officially but um some,14
321.964,324.318,have you ever been diagnosed with ptsd,people say i do have the symptoms of it ,14
326.592,328.238,have you ever been diagnosed with ptsd,when i've been talking about depression ,14
331.84,332.371,have you been diagnosed with depression,yes ,4
388.327,389.884,how have you been feeling lately,um irritable moody ,13
392.123,392.663,how have you been feeling lately,tired,13
400.384,400.994,how easy is it for you to get a good night's sleep,not easy ,9
432.454,435.684,when was the last time you felt really happy,<deep breath> oh <sigh> mm,8
441.38,442.141,when was the last time you felt really happy,can't remember ,8
466.69,467.38,is there anything you regret,yes,3
475.64,477.49,what advice would you give to yourself ten or twenty years ago,wow that's a good question um,6
478.39,479.85,what advice would you give to yourself ten or twenty years ago,ten or twenty years ago ,6
480.84,483.663,what advice would you give to yourself ten or twenty years ago,would've said to stay away from losers,6
484.69,486.477,what advice would you give to yourself ten or twenty years ago,avoid negative people ,6
488.646,495.141,what advice would you give to yourself ten or twenty years ago,don't try to change 'em don't try to give 'em advice don't try to help 'em out don't try to show 'em the right way ,6
498.767,504.297,what advice would you give to yourself ten or twenty years ago,just a waste of your energy my energy don't do business with unethical people  ,6
506.159,507.681,what advice would you give to yourself ten or twenty years ago,new york city wise guys ,6
508.597,513.657,what advice would you give to yourself ten or twenty years ago,new york city type wise guys uh you know chronic liars b_sers ,6
515.132,516.336,what advice would you give to yourself ten or twenty years ago,and uh ,6
517.272,522.61,what advice would you give to yourself ten or twenty years ago,would've said kept my room in better order dated more women date more women ,6
524.11,525.13,what advice would you give to yourself ten or twenty years ago,clean my room,6
527.053,531.15,what advice would you give to yourself ten or twenty years ago,do a better job of you know enjoying my nice apartment ,6
532.42,534.03,what advice would you give to yourself ten or twenty years ago,and my single bachelorhood ,6
536.123,536.477,what advice would you give to yourself ten or twenty years ago,and,6
539.15,542.0,what are you most proud of in your life,probably surviving my difficult childhood ,7
542.92,544.787,what are you most proud of in your life,with my dysfunctional family ,7
547.761,552.079,what are you most proud of in your life,staying out of trouble staying away from drugs illegal drugs um ,7
556.619,559.654,what are you most proud of in your life,making a name for myself as a good stock trader good stock picker,7
562.619,566.699,what are you most proud of in your life,and sort of my wisdom i've been able to pass on about eastern philosophy ,7
571.52,572.2,how would your best friend describe you,honest ,10
573.761,574.84,how would your best friend describe you,trustworthy ,10
