start_time,stop_time,question,value,topic_idx
35.39,35.78,how are you doing today,good ,0
84.99,85.61,do you travel a lot,not anymore ,12
88.87,93.44,what'd you study at school,i studied journalism english music and special effects makeup ,2
104.85,107.21,what's your dream job,my dream job is to ,11
108.97,112.21,what's your dream job,own my own company again um,11
113.1,114.33,what's your dream job,probably working with animals ,11
161.38,163.01,how are you at controlling your temper,i'm very good at controlling my temper ,1
168.31,173.17,when was the last time you argued with someone and what was it about,probably my spouse um about something to do with our financial matters ,5
264.46,268.42,how would your best friend describe you,i'm a good friend i'm a true friend i'm honest i'm real,10
269.2,270.21,how would your best friend describe you,i'm dependable,10
271.22,274.92,how would your best friend describe you,and i don't play games i'm very i'm no <n> i'm no drama   ,10
281.65,282.22,have you ever been diagnosed with ptsd,yes i have,14
351.37,355.6,how have you been feeling lately,so-so i've been sick and i've been uh run down a little stressed out ,13
389.25,392.34,how easy is it for you to get a good night's sleep,it's not it's never easy it's always bad ,9
416.32,417.24,when was the last time you felt really happy,i can't remember,8
441.99,448.27,what are you most proud of in your life,it's hard to say right now i haven't decided i'm very proud of my children i would say that's probably it they're really good boys ,7
451.57,453.26,is there anything you regret,i have too many regrets right now ,3
460.53,461.48,what advice would you give to yourself ten or twenty years ago,to finish school,6
462.42,463.74,what advice would you give to yourself ten or twenty years ago,to um ,6
464.52,466.89,what advice would you give to yourself ten or twenty years ago,stay focused to not ,6
468.11,470.61,what advice would you give to yourself ten or twenty years ago,let myself get distracted um,6
472.05,476.78,what advice would you give to yourself ten or twenty years ago,to focus more on long-term goals than short-term goals,6
