start_time,stop_time,question,value,topic_idx
54.56,54.93,how are you doing today,<laughter> ,0
56.57,57.42,how are you doing today,fine how are you,0
91.11,92.43,what'd you study at school,i studied child development ,2
109.48,115.17,what's your dream job,oh my dream job is to be a filmmaker that's what i wanna do i wanna die doing that job making movies ,11
418.93,419.65,when was the last time you argued with someone and what was it about,argued ,5
422.3,426.89,when was the last time you argued with someone and what was it about,i argued with my fiancee uh a couple months ago about,5
429.04,432.19,when was the last time you argued with someone and what was it about,gosh i forgot i i forgot i don't remember ,5
433.51,434.45,when was the last time you argued with someone and what was it about,it was petty,5
435.11,443.26,when was the last time you argued with someone and what was it about,yeah but it didn't last long 'cause she's like me she doesn't like to argue about stuff we like to take care of stuff as it happens and that's it,5
443.99,444.17,when was the last time you argued with someone and what was it about,hmm,5
514.09,514.34,do you travel a lot,<laughter>,12
515.15,525.25,do you travel a lot,i don't travel enough but i have traveled a couple of times uh within the last five years i just came back from new zealand so that was a great experience ,12
631.41,631.7,have you ever been diagnosed with ptsd,no,14
634.36,634.64,have you been diagnosed with depression,no,4
639.57,640.74,how easy is it for you to get a good night's sleep,mm it's fairly easy ,9
662.86,663.87,how have you been feeling lately,mm fine ,13
677.16,687.01,how would your best friend describe you,scrubbed_entry,10
688.87,696.21,how would your best friend describe you,you know he would say that i'm pretty funny um lax about a lot of things uh i enjoy life as much as i possibly can,10
696.73,701.96,how would your best friend describe you,um good friend to have around and always ready and eager to help,10
877.88,884.6,is there anything you regret,anything i regret hmm <deep breath> you know what i think i <laughter> i probably regret,3
885.5,886.41,is there anything you regret,not,3
887.58,891.03,is there anything you regret,going up to will smith when i had the chance ,3
921.84,924.91,what advice would you give to yourself ten or twenty years ago,advice i would give myself ten or twenty years ago,6
925.59,942.05,what advice would you give to yourself ten or twenty years ago,i would probably say that when my gut told me to do something i should've just went on ahead and did it rather than sit and analyze it you know days weeks months later if i feel it in my gut i should go for it so go with my gut more ,6
953.36,954.89,when was the last time you felt really happy,really happy ,8
956.4,957.36,when was the last time you felt really happy,hmm,8
961.27,974.92,when was the last time you felt really happy,really happy i i had a film festival that i was putting together and things were so intense we things were going wrong but then things were going right but then once the people came and packed the house,8
975.53,981.04,when was the last time you felt really happy,i was really happy that we had a packed house at this uh film festival so this was about a month ago ,8
989.85,1002.32,what are you most proud of in your life,<sigh> let's see i think right now at this point i'm most proud of putting a short film together with a minimal budget but it has amazing actors it has a great storyline and,7
1003.0,1013.69,what are you most proud of in your life,i didn't think it could be done but it's done or close to being done and i'm i'm proud of that i was able to get it done i think i could walk away happy knowing that i gave it a really good,7
1014.38,1023.05,what are you most proud of in your life,shot and i think this movie is probably going to take me and the rest of my film crew buddies to higher heights,7
