start_time,stop_time,question,value,topic_idx
55.67,56.76,how are you doing today,great and yourself,0
120.59,121.02,do you travel a lot,yes,12
228.225,229.065,what'd you study at school,psychology,2
251.51,255.15,what's your dream job,<laughter> um dream job,11
257.44,260.05,what's your dream job,i don't know if my dream job is an actual job,11
261.685,265.785,what's your dream job,there are lots of um there's xxx lots of things that i'd like to do um,11
337.53,337.91,how are you at controlling your temper,pretty good,1
347.75,348.97,when was the last time you argued with someone and what was it about,um my sister,5
350.175,351.325,when was the last time you argued with someone and what was it about,on saturday,5
525.18,525.78,how easy is it for you to get a good night's sleep,pretty easy,9
537.56,537.97,how have you been feeling lately,pretty good,13
539.32,539.71,how have you been feeling lately,pretty great,13
559.115,559.355,have you ever been diagnosed with ptsd,no,14
562.05,562.3,have you been diagnosed with depression,no,4
567.66,568.25,when was the last time you felt really happy,this morning,8
584.19,586.36,how would your best friend describe you,loving compassionate um,10
587.695,589.595,how would your best friend describe you,strong-willed determined,10
669.85,670.98,is there anything you regret,about that situation,3
685.85,688.38,what advice would you give to yourself ten or twenty years ago,um about that situation or just in general,6
738.0,738.41,what are you most proud of in your life,kids,7
