start_time,stop_time,question,value,topic_idx
55.12,55.91,how are you doing today,i'm doing fine,0
126.83,128.47,do you travel a lot,uh recently i've traveled,12
207.08,211.02,what'd you study at school,um i'm an electrician so i studied electrical construction,2
211.56,213.76,what'd you study at school,i've also studied uh computer networking,2
252.47,256.12,what's your dream job,well i'm actually uh pursuing becoming a missionary,11
256.48,260.08,what's your dream job,uh my wife and i are looking at moving down to ecuador in the fall,11
261.0,262.13,what's your dream job,uh for four years,11
262.79,265.97,what's your dream job,and last year we we trained in north carolina,11
266.5,267.26,what's your dream job,for one year,11
267.8,270.67,what's your dream job,um and that was like theology and bible training,11
392.34,394.59,how are you at controlling your temper,um i think i've gotten better at it,1
395.54,396.28,how are you at controlling your temper,there have been,1
396.71,397.58,how are you at controlling your temper,times when,1
398.07,399.38,how are you at controlling your temper,you know i'll i'll get angry,1
399.77,400.51,how are you at controlling your temper,and uh,1
401.6,402.53,how are you at controlling your temper,you know it can just,1
403.2,406.19,how are you at controlling your temper,kinda really rule over me just the frustration,1
406.59,408.96,how are you at controlling your temper,and i'm the type of person that it takes me,1
409.62,413.96,how are you at controlling your temper,um usually it it takes some time for me to get angry and and some time to,1
414.9,415.97,how are you at controlling your temper,to calm down again,1
416.43,417.16,how are you at controlling your temper,but i've,1
417.72,419.18,how are you at controlling your temper,i've learned um,1
419.62,422.02,how are you at controlling your temper,over time that really getting angry,1
422.74,425.09,how are you at controlling your temper,um and keeping that anger in doesn't,1
425.65,426.12,how are you at controlling your temper,it doesn't,1
426.74,430.81,how are you at controlling your temper,attack the other person or the thing that i'm angry at it just kinda attacks me,1
431.42,434.62,how are you at controlling your temper,and so really it it's not a it's not a good behavior to,1
458.97,460.25,when was the last time you argued with someone and what was it about,um <sigh>,5
461.79,462.29,when was the last time you argued with someone and what was it about,well a,5
463.08,466.09,when was the last time you argued with someone and what was it about,a couple weeks ago or maybe it was maybe even a month ago,5
467.85,470.79,when was the last time you argued with someone and what was it about,my wife and i were going on a trip with with her parents,5
471.37,473.04,when was the last time you argued with someone and what was it about,and her parents had already left,5
473.64,476.12,when was the last time you argued with someone and what was it about,um eh we were just driving down to,5
477.08,478.36,when was the last time you argued with someone and what was it about,orange country area for this trip,5
479.07,479.56,when was the last time you argued with someone and what was it about,and,5
480.07,487.63,when was the last time you argued with someone and what was it about,my wife wanted um wanted she had she had expectation of certain things to be done before the trip or certain things be packed,5
488.18,488.79,when was the last time you argued with someone and what was it about,and,5
489.57,490.55,when was the last time you argued with someone and what was it about,but hadn't really,5
490.92,494.31,when was the last time you argued with someone and what was it about,in <i> in my eyes hadn't expressed that clearly but in her eyes she had,5
494.78,495.31,when was the last time you argued with someone and what was it about,and so,5
496.09,498.23,when was the last time you argued with someone and what was it about,when i was trying to meet those expectations,5
498.63,499.24,when was the last time you argued with someone and what was it about,she,5
500.83,508.71,when was the last time you argued with someone and what was it about,you know i i didn't meet 'em according to to what she wanted and and and she became angry and so from my perspective i was doing what she wanted,5
509.33,511.51,when was the last time you argued with someone and what was it about,um and kinda getting attacked for it,5
702.26,703.72,how easy is it for you to get a good night's sleep,um usually,9
704.42,705.6,how easy is it for you to get a good night's sleep,usually it's not too bad,9
708.11,713.59,how easy is it for you to get a good night's sleep,are are you referring to on the the questionnaire where i said that i had trouble <trou> some trouble sleeping,9
743.31,744.61,how easy is it for you to get a good night's sleep,uh it pretty easy,9
752.59,752.85,how have you been feeling lately,uh,13
754.41,756.06,how have you been feeling lately,i i've been feeling good lately,13
771.01,771.29,have you ever been diagnosed with ptsd,no,14
773.94,774.23,have you been diagnosed with depression,no,4
793.69,794.17,when was the last time you felt really happy,hmm,8
795.95,797.23,when was the last time you felt really happy,i don't know um,8
