start_time,stop_time,question,value,topic_idx
66.02,67.09,how are you doing today,i'm good how are you,0
171.16,172.37,do you travel a lot,not as much as i'd like,12
208.15,209.65,what'd you study at school,english creative writing,2
227.67,228.61,what's your dream job,to,11
229.28,234.82,what's your dream job,have my own t_v show where i write it and everyone watches it every week and it's awesome,11
287.515,288.065,how are you at controlling your temper,pretty good,1
295.325,299.545,when was the last time you argued with someone and what was it about,um <sigh> it was at work couple about a month ago <ag> about a month ago,5
299.97,300.98,when was the last time you argued with someone and what was it about,um i got,5
301.67,305.79,when was the last time you argued with someone and what was it about,mad at someone because i didn't think they were they were giving me clear instructions,5
306.25,311.18,when was the last time you argued with someone and what was it about,and so um when i tried to have a conversation about it they got mad and then i got mad and,5
311.74,312.31,when was the last time you argued with someone and what was it about,we got mad,5
561.67,564.65,how easy is it for you to get a good night's sleep,usually it's easy um sometimes it's not,9
623.69,629.72,how have you been feeling lately,um well since i've had a lot of time on my hands like i don't usually have this much time on my hands so sometimes it can be frustrating because,13
630.19,634.21,how have you been feeling lately,um you don't know what to do with it when you're not working i guess um,13
634.92,635.28,how have you been feeling lately,but,13
637.38,637.74,how have you been feeling lately,yeah,13
638.16,639.26,how have you been feeling lately,i think that answers the question,13
660.17,660.75,have you ever been diagnosed with ptsd,no,14
663.39,663.89,have you been diagnosed with depression,mm mm,4
668.93,672.56,when was the last time you felt really happy,um a couple days ago when i got my new job <laughter> when i got hired,8
680.72,682.5,how would your best friend describe you,outgoing listening,10
683.19,684.51,how would your best friend describe you,uh attentive,10
686.63,687.2,how would your best friend describe you,fun,10
688.43,689.0,how would your best friend describe you,loyal,10
804.51,805.04,is there anything you regret,anything,3
816.47,816.88,what advice would you give to yourself ten or twenty years ago,<sharp inhale>,6
819.87,820.44,what advice would you give to yourself ten or twenty years ago,you know,6
821.96,823.59,what advice would you give to yourself ten or twenty years ago,i would xxx i would try to keep,6
824.52,830.65,what advice would you give to yourself ten or twenty years ago,i would try to let myself know to to look at things positively and to not like worry what other people think about you,6
830.98,833.77,what advice would you give to yourself ten or twenty years ago,i think i spent too much time as like a adolescent,6
834.19,835.7,what advice would you give to yourself ten or twenty years ago,worrying what people thought of me,6
836.27,840.91,what advice would you give to yourself ten or twenty years ago,and as i got older i didn't care as much and i started enjoying life a lot more so,6
872.01,875.0,what are you most proud of in your life,oh <sigh> um i guess my,7
875.96,877.62,what are you most proud of in your life,my career humble as it may be,7
878.02,881.55,what are you most proud of in your life,uh i really stuck in l_a um a long time,7
882.05,882.95,what are you most proud of in your life,when it was uh,7
883.76,887.01,what are you most proud of in your life,when like it was hard i stayed <stay> i stuck around i didn't quit so,7
887.48,891.16,what are you most proud of in your life,you know i'm proud that i've managed to like follow my dreams and really stay out here and,7
891.63,892.99,what are you most proud of in your life,try to make it in hollywood,7
