start_time,stop_time,question,value,topic_idx
51.49,51.91,how are you doing today,<clears throat>,0
54.56,55.08,how are you doing today,okay,0
78.45,80.3,what's your dream job,um to become a music producer,11
124.84,127.14,do you travel a lot,no i'm more of a creature of habit,12
190.41,191.49,how are you at controlling your temper,um pretty good,1
192.48,192.93,how are you at controlling your temper,you know sometimes <so>,1
197.76,208.01,when was the last time you argued with someone and what was it about,probably couple of days ago um one of my friends was saying that um mm uh they were making a comment about how i am and i got kind of upset about that,5
305.32,306.09,how would your best friend describe you,probably,10
309.26,311.48,how would your best friend describe you,i guess loyal um,10
312.24,314.73,how would your best friend describe you,sensitive um <laughter> ,10
315.81,319.93,how would your best friend describe you,i don't know it's kind of hard <laughter> it's a hard question <laughter>,10
327.15,328.31,have you ever been diagnosed with ptsd,no <clears throat> ,14
330.07,330.61,have you been diagnosed with depression,yes,4
503.15,513.89,how have you been feeling lately,um it's been a tough transition to come here so uh well being <be> being here um so um kinda half and half okay and not okay <laguhter> ,13
530.84,538.05,how easy is it for you to get a good night's sleep,um <clears throat> some days it's great some days it's not um more recently it's been a little bit more difficult,9
574.66,578.24,when was the last time you felt really happy,um probably christmas time when i was with my family ,8
639.56,645.26,is there anything you regret,um sure i mean it's life so of course there's regrets um,3
645.82,653.75,is there anything you regret,one that comes to mind is um the wish that i don't eat as much so i can be a lot more healthy <laughter> ,3
659.42,666.48,what advice would you give to yourself ten or twenty years ago,don't take things so seriously <laughter> um enjoy being youthful and um,6
667.7,668.75,what advice would you give to yourself ten or twenty years ago,i think that's it <laughter>,6
679.04,679.47,what are you most proud of in your life,i don't know,7
680.14,681.17,what are you most proud of in your life,that's a good question,7
681.81,687.82,what are you most proud of in your life,probably um my previous job and my employment i worked really well with kids um ,7
688.66,694.02,what are you most proud of in your life,so i did a great job at that i was um a researcher,7
694.97,697.23,what are you most proud of in your life,um at a hospital and i helped a lot of kids out,7
698.01,700.2,what are you most proud of in your life,for about six years so seven years ,7
