start_time,stop_time,question,value,topic_idx
68.07,69.77,how are you doing today,i'm doing pretty good,0
151.89,159.82,do you travel a lot,i travel when i can a little bit here and there i have not been overseas yet which is a goal of mine within the next couple of years,12
160.26,164.52,do you travel a lot,so i've just traveled domestically i try to take at least one trip a year somewhere,12
508.425,517.77,what'd you study at school,um i studied communications actually i was a um journalism public relations major with a minor in sociology,2
518.35,521.25,what'd you study at school,and now i'm studying business <laughter>,2
577.34,581.73,what's your dream job,um <laughter> a couple probably but i would say ultimately,11
582.222,588.472,what's your dream job,would be traveling like working as like a travel writer um going to different destinations,11
588.94,593.61,what's your dream job,um trying different foods out um writing about different people,11
594.1,595.82,what's your dream job,cultures um,11
596.78,602.85,what's your dream job,learning and living you know uh about those different people and cultures living <l> living amongst <am> amongst the,11
603.55,607.32,what's your dream job,you know the the people there and um,11
608.22,615.61,what's your dream job,being interactive with the children and stuff like that so i kinda hope to be able to do that one day but yes um,11
616.165,622.725,what's your dream job,it it would be something along those lines and then the fallback would be a counselor social worker something in that area,11
623.14,627.97,what's your dream job,if i could encompass all three hopefully i can i i would like to do that,11
767.75,773.43,how are you at controlling your temper,mm pretty good sometimes i'm just like grr i don't really have so much a issue with the temper,1
773.91,776.27,how are you at controlling your temper,as i am i just i'm more impatient,1
777.1,781.27,how are you at controlling your temper,unfortunately a lot of times with people and you know situations,1
781.79,785.07,how are you at controlling your temper,so i just can become really irritated or irritable,1
786.675,790.025,how are you at controlling your temper,quite agitated especially if it's that time of the month for me i just,1
790.67,793.72,how are you at controlling your temper,lose patience um outside of that,1
794.34,799.04,how are you at controlling your temper,i'm actually pretty good i try to be very you know conscious of where i'm at and,1
799.745,803.025,how are you at controlling your temper,be very patient with people especially if i could see that the person is,1
803.52,809.56,how are you at controlling your temper,like if if they're a new <n> a new checkout person at the the counter or cashier i do try to be,1
809.98,812.79,how are you at controlling your temper,i do try to be patient and understanding,1
813.21,817.1,how are you at controlling your temper,'cause i would want that you know if it were me i would want someone to extend that to me,1
850.56,851.91,when was the last time you argued with someone and what was it about,um <sigh>,5
854.57,862.44,when was the last time you argued with someone and what was it about,well i haven't really had it not per se an argument but there's been a ongoing thing with american express so i would say,5
863.87,865.61,when was the last time you argued with someone and what was it about,because it was not a personal,5
866.11,866.71,when was the last time you argued with someone and what was it about,contact,5
867.14,869.2,when was the last time you argued with someone and what was it about,but a company i eh we,5
870.24,880.04,when was the last time you argued with someone and what was it about,it it really was an argument but uh you know i i had some um issues with american express i had to call in about on i think saturday and i kept um i wasn't getting the,5
880.68,886.2,when was the last time you argued with someone and what was it about,response i expected and so i would get the whole contact the call was just back and forth,5
886.63,892.61,when was the last time you argued with someone and what was it about,very frustrating and i was upset and you know the rep was trying to overtalk me then i was trying to overtalk her,5
893.03,899.31,when was the last time you argued with someone and what was it about,so you <y> you know i don't know if you would consider that an argument but i would definitely say that's the last time when you know,5
899.85,902.325,when was the last time you argued with someone and what was it about,i just kinda like reached my boiling point,5
902.925,905.115,when was the last time you argued with someone and what was it about,to say the least and was really upset and,5
905.83,912.43,when was the last time you argued with someone and what was it about,eh that <th> that was the closest you know to an argument and then i had to call back this morning that one didn't really escalate to an argument,5
912.86,917.28,when was the last time you argued with someone and what was it about,but it was um a a a tense exchange for a minute or two,5
1106.46,1106.88,have you ever been diagnosed with ptsd,no,14
1107.35,1107.74,have you ever been diagnosed with ptsd,mm mm,14
1110.35,1110.75,have you been diagnosed with depression,no,4
1114.35,1117.18,how have you been feeling lately,um okay you know um,13
1118.8,1120.63,how have you been feeling lately,i was laid off in december,13
1121.085,1123.325,how have you been feeling lately,so i've been constantly,13
1123.735,1127.835,how have you been feeling lately,trying to do things to you know get um back on my feet,13
1128.32,1132.15,how have you been feeling lately,so that's been a little tough i've had i've had to face a lot of challenges,13
1132.615,1138.105,how have you been feeling lately,and dealing with that and issues with child support and trying to find another job and going back to school,13
1138.75,1147.28,how have you been feeling lately,so i my <m> my range of emotions have just have been just that a range and a very good friend of mine now who we both started off,13
1148.36,1149.54,how have you been feeling lately,you know in the same place,13
1150.47,1157.62,how have you been feeling lately,um about five years ago well she's been able to move forward and um go on with her life and now she's graduating,13
1158.11,1167.47,how have you been feeling lately,in next month from u_s_c with her master's in social work so i'm feeling a little envious of that and i have been for like the past year but more so recently,13
1167.96,1177.89,how have you been feeling lately,although i've very very happy for her you know and she's a good person and she deserves it but xxx of course deep down inside i wish it was me so that too has kinda been bothering me,13
1300.435,1301.825,is there anything you regret,mm not really,3
1302.297,1312.987,is there anything you regret,some of the situations um i wish i would've waited to maybe have gotten married before i had children um picked a different partner,3
1315.12,1318.86,is there anything you regret,and i say that i mean my son's father is great but um,3
1319.285,1324.545,is there anything you regret,a great father for my kids but not so much as a partner for me we're not together we haven't been together in years but,3
1325.46,1328.38,is there anything you regret,i'm just saying overall i think um had i,3
1329.29,1340.795,is there anything you regret,yeah i think i would say if i could let me backtrack that say not finishing school when i should have and not following my my dreams and goals and doing things as i kinda was planning initially and,3
1341.51,1342.33,is there anything you regret,i think that's,3
1342.96,1352.23,is there anything you regret,that would i honestly be the one thing i could say i regret is not following my goals and and finishing school on time and and pursuing what i really wanted to do,3
1358.15,1361.72,what advice would you give to yourself ten or twenty years ago,stay focused and finish school and pick a career path and,6
1362.54,1366.54,what advice would you give to yourself ten or twenty years ago,stay on that and stay motivated and don't let anything or anybody deter you,6
1372.38,1372.78,what are you most proud of in your life,mm,7
1374.35,1377.55,what are you most proud of in your life,um i think i'm pretty stable and consistent just,7
1378.05,1383.08,what are you most proud of in your life,with overall i think um how i face adversity how i face <f> i,7
1383.53,1386.38,what are you most proud of in your life,face things you know um,7
1386.86,1393.91,what are you most proud of in your life,i am a pretty committed person i try to you know if i say imma do something i try to stick to it i'm a very loyal friend,7
1394.36,1401.2,what are you most proud of in your life,um and um i'm proud of the fact that i've i've maintained and done a pretty good job with raising my kids solo,7
