start_time,stop_time,question,value,topic_idx
76.82,77.32,how are you doing today,alright,0
151.03,152.0,do you travel a lot,by your shoes,12
153.96,155.06,do you travel a lot,did you say by your shoes,12
296.91,298.33,what'd you study at school,well i'm in school right now,2
299.015,304.575,what'd you study at school,and um i didn't i didn't finish school when i was younger because i had um,2
305.87,307.08,what'd you study at school,i had health problems,2
307.9,310.0,what'd you study at school,so um here i am i'm,2
310.8,313.97,what'd you study at school,i'm just doing my general ed right now i'm going to s_m_c,2
320.91,325.46,what's your dream job,ooh <sigh> well my dream job would be <sigh> to be a veterinarian,11
326.44,337.325,what's your dream job,but uh it's probably not very realistic for me at this stage in life and you know also because of monetarily it costs a lot but that would be my dream job working with animals and and,11
337.795,339.285,what's your dream job,in in a veterinary capacity,11
341.225,341.405,what's your dream job,yeah,11
408.43,409.18,how are you at controlling your temper,ah really good,1
409.78,410.59,how are you at controlling your temper,i don't have,1
411.79,414.94,how are you at controlling your temper,i would say there's certain things that um,1
416.14,417.21,how are you at controlling your temper,they can really,1
418.23,419.3,how are you at controlling your temper,like make me,1
420.52,423.72,how are you at controlling your temper,like when i see injustices or things like that then,1
424.925,426.015,how are you at controlling your temper,i mean i can really feel it,1
426.795,430.175,how are you at controlling your temper,but i never just like fly off the handle or throw things or,1
430.91,433.35,how are you at controlling your temper,uh even you know yell <laughter>,1
437.68,438.53,when was the last time you argued with someone and what was it about,<sigh>,5
440.0,441.07,when was the last time you argued with someone and what was it about,argued,5
444.45,446.06,when was the last time you argued with someone and what was it about,um <sigh>,5
448.84,453.39,when was the last time you argued with someone and what was it about,i can't really say i have arguments i mean just like a disagreement or an actual argument,5
455.15,455.63,when was the last time you argued with someone and what was it about,like if we just,5
830.63,832.57,how easy is it for you to get a good night's sleep,<sigh> well if you're talking about sleep <s>,9
833.745,837.235,how easy is it for you to get a good night's sleep,being in a deep sleep i'm in a deep sleep a lot but,9
838.685,841.655,how easy is it for you to get a good night's sleep,i never feel rested and that's um,9
842.615,844.125,how easy is it for you to get a good night's sleep,it's a medical problem of mine,9
876.42,879.75,how have you been feeling lately,uh pretty crappy <laughter> physically pretty crappy,13
880.72,881.0,how have you been feeling lately,yeah,13
886.175,886.455,have you ever been diagnosed with ptsd,no,14
887.33,887.69,have you ever been diagnosed with ptsd,<sniffle>,14
890.235,893.885,have you been diagnosed with depression,i haven't been officially diagnosed with depression but um,4
894.925,895.495,have you been diagnosed with depression,that's,4
896.055,897.795,have you been diagnosed with depression,that's usually what doctors,4
900.855,909.575,have you been diagnosed with depression,like my sleeping problem hasn't been diagnosed i'm i'm in the process of really working to get it diagnosed but um that's the first thing that they try and,4
910.41,916.17,have you been diagnosed with depression,figure out they they've given me like depression drugs before but they haven't helped with my sleep,4
980.955,990.915,when was the last time you felt really happy,oh there i mean <sigh> you mean for a long period of time or i mean i i experience happiness like when i go out with friends or i go and you know i've,8
992.07,994.14,when was the last time you felt really happy,find some great new dish i like i mean,8
996.02,997.86,when was the last time you felt really happy,what type of happiness are you looking for,8
1058.51,1058.8,how would your best friend describe you,<sniffle>,10
1060.805,1062.155,how would your best friend describe you,uh <sigh>,10
1064.555,1066.555,how would your best friend describe you,probably um,10
1068.55,1072.55,how would your best friend describe you,o_c_d <laughter> and um,10
1074.26,1076.29,how would your best friend describe you,she probably thinks i'm pretty prissy compared to her,10
1079.87,1080.84,how would your best friend describe you,i think that she would,10
1082.55,1085.76,how would your best friend describe you,say that i have a good heart um we're very different,10
1090.49,1092.01,how would your best friend describe you,and probably that i'm,10
1092.95,1093.73,how would your best friend describe you,<sigh>,10
1094.815,1097.405,how would your best friend describe you,i should ask her <laughter> uh,10
1101.59,1105.19,how would your best friend describe you,i don't know we we go out so i think she'd say that i'm fun,10
1106.645,1107.285,how would your best friend describe you,um but,10
1108.28,1114.66,how would your best friend describe you,she has mentioned that i'm i'm a very private person and that i know i i knew before she said that,10
1205.25,1205.5,what advice would you give to yourself ten or twenty years ago,<sniffle>,6
1209.01,1211.63,what advice would you give to yourself ten or twenty years ago,ten or twenty years ago <sigh>,6
1217.14,1220.38,what advice would you give to yourself ten or twenty years ago,well one thing that i regret right now is um,6
1222.455,1224.13,what advice would you give to yourself ten or twenty years ago,you know i haven't really found,6
1225.305,1226.235,what advice would you give to yourself ten or twenty years ago,somebody,6
1227.615,1234.965,what advice would you give to yourself ten or twenty years ago,you know to spend the rest of my life with so i would tell myself to concentrate more on that 'cause once you hit forty it's really <rea> it's it's a lot harder,6
1238.665,1239.035,what advice would you give to yourself ten or twenty years ago,that's it,6
1243.475,1246.525,what are you most proud of in your life,um i would say <sigh>,7
1250.37,1251.66,what are you most proud of in your life,that i've perservered,7
1252.56,1253.73,what are you most proud of in your life,i'm very proud that,7
1255.99,1258.635,what are you most proud of in your life,even though i have a lot of,7
1260.01,1261.59,what are you most proud of in your life,difficulties in my life,7
1262.475,1266.435,what are you most proud of in your life,the fact that i'm you know making this commitment to go to school,7
1267.17,1268.61,what are you most proud of in your life,and i'm doing it on my own,7
1269.645,1270.885,what are you most proud of in your life,and um,7
1272.935,1273.745,what are you most proud of in your life,you know it's,7
1277.12,1278.62,what are you most proud of in your life,it's kind of a,7
1280.5,1283.77,what are you most proud of in your life,if people if people knew all the problems that i have,7
1284.61,1288.93,what are you most proud of in your life,they'd be like well you know why are you worrying about school but um,7
1289.995,1291.405,what are you most proud of in your life,i really feel that,7
1292.67,1300.36,what are you most proud of in your life,you know i'm i'm doing this and and i'm really proud that even through everything um yeah i'm getting a's,7
