start_time,stop_time,question,value,topic_idx
73.22,74.22,how are you doing today,i'm good how are you,0
153.58,156.16,do you travel a lot,yeah i've traveled a lot around america,12
231.46,232.13,how are you at controlling your temper,or read a book,1
234.49,235.42,how are you at controlling your temper,um pretty,1
236.04,236.96,how are you at controlling your temper,okay <laughter>,1
238.95,241.09,how are you at controlling your temper,depends on how bad the situation is,1
247.22,249.18,when was the last time you argued with someone and what was it about,i don't know like  two days ago,5
249.96,252.49,when was the last time you argued with someone and what was it about,i was arguing with my sister about something,5
414.67,415.69,what'd you study at school,computer science,2
459.58,460.79,what's your dream job,my dream job <laughter>,11
461.28,463.99,what's your dream job,uh fashion designer <laughter>,11
491.14,493.8,how easy is it for you to get a good night's sleep,i fall asleep like within five minutes,9
494.19,495.74,how easy is it for you to get a good night's sleep,depending on how tired i am,9
517.16,518.76,how have you been feeling lately,i've been feeling good fine,13
530.75,531.2,have you ever been diagnosed with ptsd,no,14
533.91,534.36,have you been diagnosed with depression,no,4
541.68,543.66,when was the last time you felt really happy,the last time i felt really happy,8
546.49,547.22,when was the last time you felt really happy,mm,8
549.62,550.29,when was the last time you felt really happy,i guess like,8
551.19,553.61,when was the last time you felt really happy,a week or so ago i went to um,8
555.29,556.09,when was the last time you felt really happy,i went to,8
557.83,558.38,when was the last time you felt really happy,where did i go,8
559.36,560.42,when was the last time you felt really happy,i went to this event,8
560.82,561.52,when was the last time you felt really happy,downtown,8
561.99,562.69,when was the last time you felt really happy,it was like a,8
563.24,565.84,when was the last time you felt really happy,art walk thing so it was exciting,8
729.86,734.52,is there anything you regret,anything i regret <clears throat> not really i well yeah i regret um,3
736.23,737.22,is there anything you regret,not,3
737.78,740.37,is there anything you regret,contacting like old friends that i knew,3
741.91,744.65,is there anything you regret,so i guess yeah maybe i'll do that in the future,3
763.97,764.86,what advice would you give to yourself ten or twenty years ago,<clears throat>,6
766.04,767.39,what advice would you give to yourself ten or twenty years ago,for now i mean,6
768.26,770.4,what advice would you give to yourself ten or twenty years ago,oh okay um,6
772.42,774.12,what advice would you give to yourself ten or twenty years ago,i don't know i guess i would just say,6
781.07,782.69,what advice would you give to yourself ten or twenty years ago,learn as much as i can and,6
783.59,784.45,what advice would you give to yourself ten or twenty years ago,i don't know just,6
784.95,786.47,what advice would you give to yourself ten or twenty years ago,don't hold back so much,6
787.06,787.91,what advice would you give to yourself ten or twenty years ago,with like um,6
789.06,789.95,what advice would you give to yourself ten or twenty years ago,like not being,6
790.77,793.5,what advice would you give to yourself ten or twenty years ago,outgoing and stuff i guess i'd just tell myself to be,6
793.93,794.89,what advice would you give to yourself ten or twenty years ago,more outgoing <laughter>,6
803.33,807.45,how would your best friend describe you,i think they'd say the same thing i said earlier that i'm generous,10
808.72,809.56,how would your best friend describe you,patient,10
810.49,811.45,how would your best friend describe you,hard working,10
811.94,812.57,how would your best friend describe you,and,10
813.51,814.31,how would your best friend describe you,what else did i say,10
819.64,821.74,how would your best friend describe you,kind <laughter> i hope they'd say that,10
828.71,829.63,what are you most proud of in your life,<sigh>,7
830.26,831.09,what are you most proud of in your life,mm,7
833.48,836.07,what are you most proud of in your life,i am proud of my intelligence,7
