start_time,stop_time,question,value,topic_idx
61.44,61.91,how are you doing today,i'm alright,0
98.22,99.15,do you travel a lot,mm no,12
109.97,111.27,what'd you study at school,um psychology,2
134.29,135.31,what's your dream job,to own my own record label,11
197.32,198.6,how are you at controlling your temper,i'm getting better over the years,1
200.41,201.05,how are you at controlling your temper,i think i'm,1
202.27,204.09,how are you at controlling your temper,pretty decent now compared to how i used to be,1
251.14,252.73,when was the last time you argued with someone and what was it about,um it was probably a few days ago,5
253.49,255.79,when was the last time you argued with someone and what was it about,with the girl i was talking to and i was arguing about,5
256.62,257.88,when was the last time you argued with someone and what was it about,her lack of communication,5
258.83,260.61,when was the last time you argued with someone and what was it about,and attentiveness,5
261.68,261.94,when was the last time you argued with someone and what was it about,yeah,5
508.49,509.05,how easy is it for you to get a good night's sleep,mm,9
510.57,511.3,how easy is it for you to get a good night's sleep,it's not easy,9
511.91,513.46,how easy is it for you to get a good night's sleep,so yeah it's not easy,9
544.67,545.48,how have you been feeling lately,not good at all,13
589.03,589.47,have you ever been diagnosed with ptsd,yes,14
690.73,691.2,when was the last time you felt really happy,<laughter>,8
694.79,696.39,when was the last time you felt really happy,i was lying next to a beautiful woman,8
697.38,701.12,when was the last time you felt really happy,who who cared about me and the feeling was mutual so that was probably the most,8
701.99,702.34,when was the last time you felt really happy,happy,8
707.27,708.06,how would your best friend describe you,oh my goodness,10
710.02,711.23,how would your best friend describe you,spontaneous,10
713.56,714.44,how would your best friend describe you,outgoing,10
715.47,716.86,how would your best friend describe you,sometimes a little crazy,10
718.95,719.41,how would your best friend describe you,fun,10
720.56,721.11,how would your best friend describe you,that's about it,10
734.21,736.31,is there anything you regret,um like i said earlier just,3
736.89,737.71,is there anything you regret,you know hurting,3
738.99,741.87,is there anything you regret,the the few women that were in my life my past and,3
743.18,744.85,is there anything you regret,my friends and family that's about it,3
749.69,750.76,what advice would you give to yourself ten or twenty years ago,oh shit,6
753.31,754.86,what advice would you give to yourself ten or twenty years ago,uh school is really important,6
757.47,760.32,what advice would you give to yourself ten or twenty years ago,how i carry myself the people who i surround myself with,6
761.11,763.41,what advice would you give to yourself ten or twenty years ago,and what i choose to do in my free time,6
764.12,765.57,what advice would you give to yourself ten or twenty years ago,those are the few things i would tell myself,6
807.83,810.75,what are you most proud of in your life,i guess not not necessarily giving up and and um,7
813.58,814.54,what are you most proud of in your life,just just,7
815.86,816.51,what are you most proud of in your life,i don't know,7
817.5,819.13,what are you most proud of in your life,just keep going just just,7
819.69,820.65,what are you most proud of in your life,not giving up really,7
821.9,822.22,what are you most proud of in your life,yeah,7
