start_time,stop_time,question,value,topic_idx
61.97,64.38,how are you doing today,i'm doing pretty well um,0
65.63,69.94,how are you doing today,i have some stressful circumstances going on but um,0
70.63,74.29,how are you doing today,um right now i'm i'm engaged,0
171.85,178.59,what'd you study at school,um oh a whole variety of things um but mostly uh having to do with theater,2
183.51,184.66,what's your dream job,uh,11
186.84,191.18,what's your dream job,well to to be a successful actor you know would be nice and,11
280.74,286.18,how are you at controlling your temper,i'm pretty good i mean i'm not perfect but i i i i can get very upset,1
291.9,296.78,when was the last time you argued with someone and what was it about,oh probably with my wife about um,5
298.16,299.77,when was the last time you argued with someone and what was it about,my uh,5
300.21,305.09,when was the last time you argued with someone and what was it about,<clears throat> methods of of job hunting and like that,5
722.44,724.73,how easy is it for you to get a good night's sleep,um well i,9
726.09,728.74,how easy is it for you to get a good night's sleep,i self medicate to go to sleep,9
728.91,731.67,how easy is it for you to get a good night's sleep,which i probably don't have to do but i um,9
734.46,738.17,how easy is it for you to get a good night's sleep,uh about half the nights i i wake up um,9
738.7,740.49,how easy is it for you to get a good night's sleep,much earlier than i would like to,9
793.8,794.99,how have you been feeling lately,very anxious,13
851.56,852.23,have you ever been diagnosed with ptsd,no,14
855.74,859.48,have you been diagnosed with depression,um i am a classic um,4
859.86,861.8,have you been diagnosed with depression,depressive uh,4
862.42,863.65,have you been diagnosed with depression,and um,4
865.27,870.77,have you been diagnosed with depression,yeah i guess i have i i guess i have i see <s> i do see a therapist and uh,4
873.69,875.74,have you been diagnosed with depression,though <clears throat> mm,4
876.63,882.88,have you been diagnosed with depression,the mm therapist i'm seeing now is not trying to um prescribe drugs,4
883.62,886.59,have you been diagnosed with depression,or medications um and uh,4
887.46,888.93,have you been diagnosed with depression,previous ones have,4
1047.13,1047.9,when was the last time you felt really happy,mm,8
1066.22,1069.94,when was the last time you felt really happy,i i can't i i don't know um,8
1075.23,1076.05,when was the last time you felt really happy,well,8
1078.61,1081.39,when was the last time you felt really happy,each little um,8
1082.44,1085.02,when was the last time you felt really happy,acting gig that i get makes me,8
1086.38,1088.04,when was the last time you felt really happy,happy but uh,8
1088.9,1095.25,when was the last time you felt really happy,you know just mildly happy and they usually turn out to be disappointing experiences and so um,8
1096.82,1098.18,when was the last time you felt really happy,uh i never,8
1100.28,1101.06,when was the last time you felt really happy,over,8
1101.79,1103.74,when was the last time you felt really happy,excited <ex> excited,8
1104.62,1106.71,when was the last time you felt really happy,um with happiness uh,8
1160.29,1162.96,is there anything you regret,hm no um,3
1163.91,1165.49,is there anything you regret,except meeting that one woman,3
1166.75,1167.65,is there anything you regret,uh,3
1175.73,1177.0,what advice would you give to yourself ten or twenty years ago,uh,6
1186.2,1187.82,what advice would you give to yourself ten or twenty years ago,i don't know probably,6
1190.92,1192.95,what advice would you give to yourself ten or twenty years ago,try a little harder you know <fidgeting with mic>,6
1195.43,1196.19,what advice would you give to yourself ten or twenty years ago,uh,6
1198.54,1201.39,what advice would you give to yourself ten or twenty years ago,i had started this business um,6
1205.63,1206.93,what advice would you give to yourself ten or twenty years ago,around that time,6
1207.35,1208.94,what advice would you give to yourself ten or twenty years ago,and um,6
1216.48,1222.4,what advice would you give to yourself ten or twenty years ago,it was it was um just it was difficult but uh we were successful at it and um,6
1223.81,1225.92,what advice would you give to yourself ten or twenty years ago,uh i guess i could've gotten it,6
1227.77,1229.36,what advice would you give to yourself ten or twenty years ago,rolling even more,6
1232.41,1234.61,what advice would you give to yourself ten or twenty years ago,so that it wouldn't be so um,6
1237.26,1238.49,what advice would you give to yourself ten or twenty years ago,dead today,6
1275.76,1279.21,what are you most proud of in your life,well my daughter's a great source of pride and um,7
1284.23,1286.82,what are you most proud of in your life,the fact that i've been,7
1289.09,1292.54,what are you most proud of in your life,pretty successful in uh my endeavors,7
1292.99,1295.21,what are you most proud of in your life,um and now i'm just uh,7
1298.33,1300.53,what are you most proud of in your life,going for the the big,7
1301.07,1302.77,what are you most proud of in your life,the big apple,7
1303.66,1304.69,what are you most proud of in your life,and uh,7
1310.27,1313.78,what are you most proud of in your life,uh and i hope to be successful there too,7
