start_time,stop_time,question,value,topic_idx
49.8,50.12,how are you doing today,<laughter>,0
51.99,52.25,how are you doing today,mm,0
52.696,53.616,how are you doing today,good i guess,0
155.995,159.724,do you travel a lot,mm not really kind of but not much anymore,12
321.316,324.551,what'd you study at school,various different things uh anthropology visual effects,2
326.405,328.074,what'd you study at school,kinda weird but yeah,2
354.68,355.79,what's your dream job,ooh dream job,11
359.12,359.57,what's your dream job,huh,11
360.52,361.3,what's your dream job,i have no idea,11
362.43,363.65,what's your dream job,just a job i guess,11
445.33,449.7,how are you at controlling your temper,uh <mumbling> not good,1
495.08,496.86,when was the last time you argued with someone and what was it about,<sigh>,5
500.999,502.109,when was the last time you argued with someone and what was it about,like a serious argument,5
994.77,995.75,have you ever been diagnosed with ptsd,yes,14
999.37,1000.21,have you been diagnosed with depression,<laughter> yeah,4
1198.52,1199.23,when was the last time you felt really happy,<sigh>,8
1202.64,1204.52,when was the last time you felt really happy,wow <laughter> um,8
1205.99,1209.09,when was the last time you felt really happy,uh i was um,8
1211.33,1215.14,when was the last time you felt really happy,i was hanging out with my girlfriend just,8
1216.04,1216.67,when was the last time you felt really happy,hanging out,8
1322.377,1323.587,how would your best friend describe you,<sigh>,10
1327.647,1329.347,how would your best friend describe you,utterly insane in a good way,10
1330.067,1331.377,how would your best friend describe you,utterly insane in a good way,10
1412.38,1414.08,what advice would you give to yourself ten or twenty years ago,<sigh>,6
1419.87,1423.79,what advice would you give to yourself ten or twenty years ago,uh stop fucking up um no uh that's kinda messed up,6
1426.76,1427.87,what advice would you give to yourself ten or twenty years ago,i think,6
1428.54,1432.48,what advice would you give to yourself ten or twenty years ago,i would've told myself at the time,6
1435.829,1437.369,what advice would you give to yourself ten or twenty years ago,'cause <ca> 'cause i i i've known,6
1437.89,1439.76,what advice would you give to yourself ten or twenty years ago,my my evil ex,6
1440.72,1446.21,what advice would you give to yourself ten or twenty years ago,um i've known her since like i was like six and she was five,6
1446.71,1456.8,what advice would you give to yourself ten or twenty years ago,i think ten years ago i would've grabbed myself by the shoulders and say you see that girl whatever you do do not date that girl,6
1457.826,1460.556,what advice would you give to yourself ten or twenty years ago,don't trust her she can't be trusted,6
1461.266,1462.996,what advice would you give to yourself ten or twenty years ago,um and more importantly,6
1463.556,1463.906,what advice would you give to yourself ten or twenty years ago,don't,6
1465.59,1471.56,what advice would you give to yourself ten or twenty years ago,<deep breath> don't let your guard down around her 'cause she'll she'll exploit that,6
1499.24,1502.88,what are you most proud of in your life,<sigh> um the fact that i'm still alive,7
1503.62,1504.26,what are you most proud of in your life,maybe,7
1505.657,1506.107,what are you most proud of in your life,yeah,7
1506.717,1511.907,what are you most proud of in your life,uh i don't know cycling to comic con i was pretty proud of that pretty proud that i managed to do it,7
1517.23,1517.64,what are you most proud of in your life,just,7
1519.21,1523.24,what are you most proud of in your life,i don't you know i don't really know i don't really use the term pride,7
1523.71,1525.02,what are you most proud of in your life,i don't really feel pride,7
1526.237,1531.297,what are you most proud of in your life,i'm just it's it's more of like the fact that i'm still alive i'm proud to be alive <laughter>,7
