0.9999634027481079,0.9998561143875122
0.9997414946556091,0.9998440742492676
0.999890923500061,0.9996076226234436
0.9999711513519287,0.9999607801437378
0.999874472618103,0.9999598264694214
0.9978505373001099,0.9999469518661499
0.9999465942382812,0.9999109506607056
0.9999641180038452,0.9998594522476196
0.9993637204170227,0.9999074935913086
0,0
0.9999353885650635,0.9998806715011597
0.9999700784683228,0.9999369382858276
0.999944806098938,0.999900221824646
0.9999264478683472,0.9999585151672363
0.9996559619903564,0.9999666213989258
