0.999980092048645,0.9942816495895386
0.9998551607131958,0.9997016787528992
0.9999178647994995,0.9995259046554565
0.9996009469032288,0.9999423027038574
0.9993724226951599,0.9999696016311646
0.9998455047607422,0.9987736344337463
0.9998233914375305,0.9997368454933167
0.9999572038650513,0.9989826083183289
0.9999573230743408,0.9994702935218811
0.9997650980949402,0.9970806241035461
0.9999052286148071,0.9997026324272156
0.9999797344207764,0.9998292922973633
0.9995290040969849,0.9989732503890991
0.9999061822891235,0.9998388290405273
0.9970280528068542,0.9999760389328003
