0.9998738765716553,0.008672762662172318
0.9994977712631226,0.9996544122695923
0.9998722076416016,0.9988183379173279
0.015424886718392372,0.9996309280395508
0.9993724226951599,0.9999696016311646
0.993707537651062,0.9960458874702454
0.9950501322746277,0.9996998310089111
0.9957306981086731,0.0006665873806923628
0.9997544884681702,0.9882489442825317
0.9997957348823547,0.999717652797699
0.9999266862869263,0.9999618530273438
0.9999610185623169,0.9996663331985474
0.9980691075325012,0.9971315860748291
0.9998939037322998,0.9997827410697937
0.9970280528068542,0.9999760389328003
