0.9999778270721436,0.9998146891593933
0.9973004460334778,0.9963697195053101
0.9998810291290283,0.9997132420539856
0.999619722366333,0.9998021721839905
0.9996966123580933,0.9999293088912964
0.9996289014816284,0.9996960163116455
0.9998235106468201,0.9988019466400146
0.9982592463493347,0.9975985884666443
0.9998313188552856,0.9994914531707764
0.9998064637184143,0.9995740056037903
0.9997739195823669,0.9988887906074524
0.9999525547027588,0.9999064207077026
0.9998160004615784,0.9994682669639587
0.9998906850814819,0.9951668977737427
0.9998528957366943,0.9997126460075378
